booking_id,guest_id,room_id,room_number,room_type,booking_date,check_in,check_out,nights,lead_time_days,adults,children,booking_month,weekday,season,channel,nationality,breakfast,upgraded,member_tier_at_booking,status,cancel_date,rate_per_night,room_charge,extra_charge,discount,service_charge,vat,total_price,commission,net_revenue
573,437,13,203,Suite,2025-03-17,2025-04-11,2025-04-12,1,25,1,0,2025-04,Friday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,4200.0,4200.0,0,0.0,420.0,323.4,4943.4,0.0,4943.4
574,202,8,108,Deluxe,2025-03-17,2025-05-03,2025-05-04,1,47,2,0,2025-05,Saturday,Low,OTA,German,1,0,Silver,CHECKED_OUT,,1821.6,1821.6,700,126.08,239.55,184.46,2819.53,422.93,2396.6
575,438,12,202,Suite,2025-03-17,2025-06-07,2025-06-09,2,82,2,0,2025-06,Saturday,Low,OTA,Malaysian,1,0,Regular,CANCELLED,2025-05-02,3477.6,6955.2,1400,0.0,835.52,643.35,9834.07,1475.11,8358.96
576,439,12,202,Suite,2025-03-18,2025-03-22,2025-03-24,2,4,2,1,2025-03,Saturday,Normal,OTA,Australian,0,1,Regular,CHECKED_OUT,,4620.0,9240.0,0,0.0,924.0,711.48,10875.48,1631.32,9244.16
577,440,6,106,Standard,2025-03-19,2025-04-12,2025-04-15,3,24,2,0,2025-04,Saturday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1400.0,4200.0,2100,0.0,630.0,485.1,7415.1,148.3,7266.8
578,441,13,203,Suite,2025-03-19,2025-05-19,2025-05-20,1,61,2,1,2025-05,Monday,Low,OTA,German,0,1,Regular,CHECKED_OUT,,3477.6,3477.6,0,0.0,347.76,267.78,4093.14,613.97,3479.16
579,442,7,107,Deluxe,2025-03-19,2025-04-04,2025-04-06,2,16,1,0,2025-04,Friday,Normal,Website,Chinese,1,1,Regular,CHECKED_OUT,,2640.0,5280.0,700,0.0,598.0,460.46,7038.46,140.77,6897.69
580,443,8,108,Deluxe,2025-03-19,2025-03-26,2025-03-27,1,7,2,0,2025-03,Wednesday,Normal,Phone,Thai,0,0,Regular,CANCELLED,2025-03-22,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,0.0,2589.4
581,444,7,107,Deluxe,2025-03-19,2025-03-28,2025-03-29,1,9,2,1,2025-03,Friday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,512.0,2901.31
582,445,13,203,Suite,2025-03-19,2025-06-13,2025-06-14,1,86,2,0,2025-06,Friday,Low,OTA,American,1,0,Regular,CHECKED_OUT,,3477.6,3477.6,700,0.0,417.76,321.68,4917.04,737.56,4179.48
583,446,5,105,Standard,2025-03-19,2025-04-14,2025-04-15,1,26,1,0,2025-04,Monday,Normal,OTA,Singaporean,1,0,Regular,CANCELLED,2025-03-22,1400.0,1400.0,350,0.0,175.0,134.75,2059.75,308.96,1750.79
584,447,12,202,Suite,2025-03-20,2025-03-26,2025-03-28,2,6,2,1,2025-03,Wednesday,Normal,OTA,Russian,1,0,Regular,CHECKED_OUT,,4200.0,8400.0,1400,0.0,980.0,754.6,11534.6,1730.19,9804.41
585,437,11,201,Deluxe,2025-03-20,2025-03-28,2025-03-29,1,8,2,0,2025-03,Friday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,51.79,2537.61
586,64,6,106,Standard,2025-03-20,2025-04-26,2025-04-27,1,37,2,0,2025-04,Saturday,Normal,OTA,Singaporean,0,0,Regular,CANCELLED,2025-04-14,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,227.4,1288.58
587,448,6,106,Standard,2025-03-20,2025-05-21,2025-05-22,1,62,2,0,2025-05,Wednesday,Low,OTA,German,1,0,Regular,CANCELLED,2025-03-23,1159.2,1159.2,700,0.0,185.92,143.16,2188.28,328.24,1860.04
588,449,7,107,Deluxe,2025-03-21,2025-03-29,2025-03-30,1,8,2,1,2025-03,Saturday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
589,289,5,105,Standard,2025-03-22,2025-04-16,2025-04-17,1,25,1,0,2025-04,Wednesday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,30.32,1485.66
590,213,5,105,Standard,2025-03-22,2025-04-08,2025-04-09,1,17,1,0,2025-04,Tuesday,Normal,Phone,Malaysian,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,350,0.0,175.0,134.75,2059.75,0.0,2059.75
591,450,12,202,Suite,2025-03-22,2025-04-22,2025-04-23,1,31,2,2,2025-04,Tuesday,Normal,Phone,Thai,1,0,Regular,CHECKED_OUT,,3864.0,3864.0,700,0.0,456.4,351.43,5371.83,0.0,5371.83
592,451,1,101,Standard,2025-03-22,2025-04-11,2025-04-13,2,20,1,0,2025-04,Friday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1400.0,2800.0,700,0.0,350.0,269.5,4119.5,617.92,3501.57
593,452,12,202,Suite,2025-03-22,2025-05-02,2025-05-07,5,41,2,0,2025-05,Friday,Low,Phone,Chinese,1,0,Regular,CHECKED_OUT,,3780.0,18900.0,3500,0.0,2240.0,1724.8,26364.8,0.0,26364.8
594,453,11,201,Deluxe,2025-03-23,2025-04-19,2025-04-21,2,27,2,1,2025-04,Saturday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
595,454,14,204,Family,2025-03-23,2025-04-22,2025-04-29,7,30,2,1,2025-04,Tuesday,Normal,Website,American,1,0,Regular,CANCELLED,2025-03-28,2760.0,19320.0,4900,0.0,2422.0,1864.94,28506.94,570.14,27936.8
596,455,12,202,Suite,2025-03-23,2025-04-02,2025-04-03,1,10,2,0,2025-04,Wednesday,Normal,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,4200.0,4200.0,0,0.0,420.0,323.4,4943.4,741.51,4201.89
597,456,2,102,Standard,2025-03-23,2025-03-29,2025-03-30,1,6,3,0,2025-03,Saturday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
598,457,12,202,Suite,2025-03-24,2025-05-18,2025-05-21,3,55,2,1,2025-05,Sunday,Low,OTA,Australian,1,1,Regular,CHECKED_OUT,,3477.6,10432.8,2100,0.0,1253.28,965.03,14751.11,2212.67,12538.44
599,118,14,204,Family,2025-03-24,2025-04-07,2025-04-08,1,14,2,2,2025-04,Monday,Normal,OTA,German,1,0,Regular,CHECKED_OUT,,3000.0,3000.0,700,0.0,370.0,284.9,4354.9,653.23,3701.66
600,458,10,110,Deluxe,2025-03-24,2025-05-22,2025-05-23,1,59,2,0,2025-05,Thursday,Low,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1821.6,1821.6,0,0.0,182.16,140.26,2144.02,321.6,1822.42
601,459,2,102,Standard,2025-03-24,2025-03-26,2025-03-27,1,2,3,0,2025-03,Wednesday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,1540.0,1540.0,0,0.0,154.0,118.58,1812.58,271.89,1540.69
602,460,14,204,Family,2025-03-25,2025-05-03,2025-05-06,3,39,2,2,2025-05,Saturday,Low,OTA,Australian,1,0,Regular,CHECKED_OUT,,2700.0,8100.0,2100,0.0,1020.0,785.4,12005.4,1800.81,10204.59
603,461,6,106,Standard,2025-03-25,2025-04-19,2025-04-23,4,25,2,0,2025-04,Saturday,Normal,OTA,Chinese,1,0,Regular,CANCELLED,2025-04-11,1400.0,5600.0,2800,0.0,840.0,646.8,9886.8,1483.02,8403.78
604,462,10,110,Deluxe,2025-03-25,2025-04-13,2025-04-27,14,19,2,0,2025-04,Sunday,Normal,Website,Russian,1,1,Regular,CHECKED_OUT,,2200.0,30800.0,9800,0.0,4060.0,3126.2,47786.2,955.72,46830.48
605,463,9,109,Deluxe,2025-03-25,2025-04-19,2025-04-20,1,25,1,0,2025-04,Saturday,Normal,Website,Chinese,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,350,0.0,255.0,196.35,3001.35,60.03,2941.32
606,464,12,202,Suite,2025-03-25,2025-04-20,2025-04-22,2,26,2,1,2025-04,Sunday,Normal,Phone,Singaporean,1,1,Regular,CHECKED_OUT,,3864.0,7728.0,1400,0.0,912.8,702.86,10743.66,0.0,10743.66
607,26,13,203,Suite,2025-03-25,2025-06-11,2025-06-13,2,78,2,0,2025-06,Wednesday,Low,OTA,Russian,0,0,Regular,CANCELLED,2025-04-30,3477.6,6955.2,0,0.0,695.52,535.55,8186.27,1227.94,6958.33
608,465,10,110,Deluxe,2025-03-25,2025-06-21,2025-06-24,3,88,2,0,2025-06,Saturday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1821.6,5464.8,2100,0.0,756.48,582.49,8903.77,1335.57,7568.2
609,122,8,108,Deluxe,2025-03-26,2025-04-25,2025-04-28,3,30,2,0,2025-04,Friday,Normal,OTA,Russian,1,1,Regular,CHECKED_OUT,,2200.0,6600.0,2100,0.0,870.0,669.9,10239.9,1535.98,8703.91
610,466,7,107,Deluxe,2025-03-26,2025-04-24,2025-04-25,1,29,3,0,2025-04,Thursday,Normal,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,2024.0,2024.0,0,0.0,202.4,155.85,2382.25,357.34,2024.91
611,467,6,106,Standard,2025-03-26,2025-04-29,2025-04-30,1,34,2,0,2025-04,Tuesday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
612,468,1,101,Standard,2025-03-26,2025-05-31,2025-06-03,3,66,2,0,2025-05,Saturday,Low,OTA,Australian,1,0,Regular,CANCELLED,2025-04-29,1159.2,3477.6,2100,0.0,557.76,429.48,6564.84,984.73,5580.11
613,469,11,201,Deluxe,2025-03-26,2025-03-31,2025-04-04,4,5,1,0,2025-03,Monday,Normal,Website,Malaysian,0,0,Regular,CHECKED_OUT,,2200.0,8800.0,0,0.0,880.0,677.6,10357.6,207.15,10150.45
614,470,7,107,Deluxe,2025-03-26,2025-04-19,2025-04-20,1,24,1,0,2025-04,Saturday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
615,471,14,204,Family,2025-03-27,2025-03-29,2025-03-30,1,2,2,2,2025-03,Saturday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,3000.0,3000.0,0,0.0,300.0,231.0,3531.0,70.62,3460.38
616,472,10,110,Deluxe,2025-03-27,2025-03-27,2025-03-28,1,0,1,0,2025-03,Thursday,Normal,Website,Thai,0,1,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,62.15,3045.13
617,473,13,203,Suite,2025-03-27,2025-04-07,2025-04-08,1,11,2,1,2025-04,Monday,Normal,Phone,Chinese,1,1,Regular,CHECKED_OUT,,4200.0,4200.0,700,0.0,490.0,377.3,5767.3,0.0,5767.3
618,474,14,204,Family,2025-03-27,2025-04-08,2025-04-10,2,12,2,1,2025-04,Tuesday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,3000.0,6000.0,1400,0.0,740.0,569.8,8709.8,1306.47,7403.33
619,475,5,105,Standard,2025-03-28,2025-04-24,2025-04-27,3,27,2,0,2025-04,Thursday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,1400.0,4200.0,0,0.0,420.0,323.4,4943.4,741.51,4201.89
620,476,1,101,Standard,2025-03-28,2025-04-16,2025-04-17,1,19,1,0,2025-04,Wednesday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,350,0.0,175.0,134.75,2059.75,308.96,1750.79
621,477,12,202,Suite,2025-03-28,2025-04-30,2025-05-01,1,33,2,2,2025-04,Wednesday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,4200.0,4200.0,0,0.0,420.0,323.4,4943.4,741.51,4201.89
622,478,5,105,Standard,2025-03-28,2025-05-25,2025-05-28,3,58,2,0,2025-05,Sunday,Low,Phone,Korean,1,0,Regular,CHECKED_OUT,,1159.2,3477.6,2100,0.0,557.76,429.48,6564.84,0.0,6564.84
623,479,12,202,Suite,2025-03-28,2025-03-30,2025-03-31,1,2,2,0,2025-03,Sunday,Normal,OTA,Indian,0,0,Regular,CANCELLED,2025-03-29,4200.0,4200.0,0,0.0,420.0,323.4,4943.4,741.51,4201.89
624,480,7,107,Deluxe,2025-03-29,2025-04-27,2025-04-28,1,29,1,0,2025-04,Sunday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,350,0.0,255.0,196.35,3001.35,450.2,2551.15
625,481,7,107,Deluxe,2025-03-29,2025-03-31,2025-04-01,1,2,2,0,2025-03,Monday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,0.0,2589.4
626,482,12,202,Suite,2025-03-29,2025-03-30,2025-04-01,2,1,2,0,2025-03,Sunday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,4200.0,8400.0,1400,0.0,980.0,754.6,11534.6,1730.19,9804.41
627,483,8,108,Deluxe,2025-03-30,2025-05-13,2025-05-14,1,44,2,0,2025-05,Tuesday,Low,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1821.6,1821.6,0,0.0,182.16,140.26,2144.02,321.6,1822.42
628,484,1,101,Standard,2025-03-30,2025-04-02,2025-04-03,1,3,2,1,2025-04,Wednesday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,32.96,1614.84
629,485,8,108,Deluxe,2025-03-30,2025-04-04,2025-04-05,1,5,1,0,2025-04,Friday,Normal,OTA,Malaysian,0,1,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,466.09,2641.19
630,486,7,107,Deluxe,2025-03-30,2025-04-03,2025-04-04,1,4,2,0,2025-04,Thursday,Normal,OTA,Thai,1,0,Regular,CANCELLED,2025-04-01,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,512.0,2901.31
631,442,10,110,Deluxe,2025-03-30,2025-05-31,2025-06-01,1,62,2,0,2025-05,Saturday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1821.6,1821.6,700,0.0,252.16,194.16,2967.92,445.19,2522.73
632,487,13,203,Suite,2025-03-30,2025-04-12,2025-04-14,2,13,1,0,2025-04,Saturday,Normal,OTA,Chinese,1,1,Regular,CHECKED_OUT,,4200.0,8400.0,700,0.0,910.0,700.7,10710.7,1606.61,9104.1
633,432,8,108,Deluxe,2025-03-30,2025-05-17,2025-05-19,2,48,2,0,2025-05,Saturday,Low,Website,Chinese,1,0,Regular,CHECKED_OUT,,1980.0,3960.0,1400,0.0,536.0,412.72,6308.72,126.17,6182.55
634,488,11,201,Deluxe,2025-03-31,2025-04-13,2025-04-14,1,13,2,0,2025-04,Sunday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,512.0,2901.31
635,489,3,103,Standard,2025-03-31,2025-04-12,2025-04-13,1,12,2,0,2025-04,Saturday,Normal,OTA,Thai,1,0,Regular,CANCELLED,2025-04-12,1540.0,1540.0,700,0.0,224.0,172.48,2636.48,395.47,2241.01
636,490,7,107,Deluxe,2025-03-31,2025-04-15,2025-04-19,4,15,2,0,2025-04,Tuesday,Normal,Website,Chinese,0,0,Regular,CHECKED_OUT,,2024.0,8096.0,0,0.0,809.6,623.39,9528.99,190.58,9338.41
637,491,5,105,Standard,2025-03-31,2025-05-29,2025-05-30,1,59,2,0,2025-05,Thursday,Low,OTA,Indian,1,0,Regular,CHECKED_OUT,,1159.2,1159.2,700,0.0,185.92,143.16,2188.28,328.24,1860.04
638,213,14,204,Family,2025-03-31,2025-04-17,2025-04-19,2,17,2,0,2025-04,Thursday,Normal,Phone,Malaysian,1,0,Regular,CHECKED_OUT,,2760.0,5520.0,1400,0.0,692.0,532.84,8144.84,0.0,8144.84
639,492,10,110,Deluxe,2025-03-31,2025-05-16,2025-05-20,4,46,2,1,2025-05,Friday,Low,OTA,Australian,0,0,Regular,CHECKED_OUT,,1821.6,7286.4,0,0.0,728.64,561.05,8576.09,1286.41,7289.68
640,493,4,104,Standard,2025-03-31,2025-04-23,2025-04-24,1,23,1,0,2025-04,Wednesday,Normal,Website,Thai,0,0,Regular,CANCELLED,2025-04-16,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,30.32,1485.66
641,494,5,105,Standard,2025-03-31,2025-04-19,2025-04-20,1,19,3,0,2025-04,Saturday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
642,431,11,201,Deluxe,2025-04-01,2025-04-27,2025-04-29,2,26,2,0,2025-04,Sunday,Normal,OTA,Malaysian,0,0,Regular,CANCELLED,2025-04-12,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
643,372,3,103,Standard,2025-04-01,2025-04-03,2025-04-04,1,2,1,0,2025-04,Thursday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,32.96,1614.84
644,495,3,103,Standard,2025-04-01,2025-04-17,2025-04-21,4,16,1,0,2025-04,Thursday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1400.0,5600.0,0,0.0,560.0,431.2,6591.2,988.68,5602.52
645,496,3,103,Standard,2025-04-02,2025-04-12,2025-04-13,1,10,2,0,2025-04,Saturday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,1540.0,1540.0,700,0.0,224.0,172.48,2636.48,395.47,2241.01
646,497,6,106,Standard,2025-04-02,2025-04-20,2025-04-21,1,18,1,0,2025-04,Sunday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,0.0,1647.8
647,498,8,108,Deluxe,2025-04-02,2025-04-19,2025-04-22,3,17,2,0,2025-04,Saturday,Normal,OTA,American,1,0,Regular,CANCELLED,2025-04-04,2420.0,7260.0,2100,0.0,936.0,720.72,11016.72,1652.51,9364.21
648,499,8,108,Deluxe,2025-04-02,2025-04-07,2025-04-09,2,5,2,0,2025-04,Monday,Normal,Phone,Japanese,1,0,Regular,CHECKED_OUT,,2420.0,4840.0,1400,0.0,624.0,480.48,7344.48,0.0,7344.48
649,500,8,108,Deluxe,2025-04-02,2025-05-30,2025-05-31,1,58,2,0,2025-05,Friday,Low,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1821.6,1821.6,700,0.0,252.16,194.16,2967.92,445.19,2522.73
650,501,10,110,Deluxe,2025-04-02,2025-04-28,2025-05-06,8,26,1,0,2025-04,Monday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2200.0,17600.0,2800,0.0,2040.0,1570.8,24010.8,3601.62,20409.18
651,502,1,101,Standard,2025-04-02,2025-04-10,2025-04-11,1,8,2,1,2025-04,Thursday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,370.75,2100.94
652,503,8,108,Deluxe,2025-04-02,2025-04-20,2025-04-22,2,18,3,0,2025-04,Sunday,Normal,Phone,Thai,1,0,Regular,CHECKED_OUT,,2200.0,4400.0,2100,0.0,650.0,500.5,7650.5,0.0,7650.5
653,504,1,101,Standard,2025-04-02,2025-04-18,2025-04-21,3,16,2,0,2025-04,Friday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1400.0,4200.0,2100,0.0,630.0,485.1,7415.1,148.3,7266.8
654,505,11,201,Deluxe,2025-04-02,2025-04-25,2025-04-29,4,23,2,0,2025-04,Friday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,2200.0,8800.0,2800,0.0,1160.0,893.2,13653.2,2047.98,11605.22
655,506,13,203,Suite,2025-04-03,2025-05-10,2025-05-11,1,37,2,1,2025-05,Saturday,Low,Website,Thai,0,1,Regular,CHECKED_OUT,,3477.6,3477.6,0,0.0,347.76,267.78,4093.14,81.86,4011.27
656,507,15,205,Family,2025-04-03,2025-05-28,2025-05-29,1,55,3,0,2025-05,Wednesday,Low,Website,Japanese,1,0,Regular,CHECKED_OUT,,2484.0,2484.0,1050,0.0,353.4,272.12,4159.52,83.19,4076.33
657,508,12,202,Suite,2025-04-03,2025-04-07,2025-04-08,1,4,2,0,2025-04,Monday,Normal,OTA,Malaysian,1,1,Regular,CHECKED_OUT,,4620.0,4620.0,700,0.0,532.0,409.64,6261.64,939.25,5322.39
658,509,1,101,Standard,2025-04-03,2025-05-02,2025-05-03,1,29,2,2,2025-05,Friday,Low,OTA,Chinese,1,0,Regular,CANCELLED,2025-04-10,1260.0,1260.0,700,0.0,196.0,150.92,2306.92,346.04,1960.88
659,510,9,109,Deluxe,2025-04-04,2025-04-10,2025-04-13,3,6,1,0,2025-04,Thursday,Normal,OTA,Indian,0,1,Regular,CHECKED_OUT,,2200.0,6600.0,0,0.0,660.0,508.2,7768.2,1165.23,6602.97
660,73,14,204,Family,2025-04-04,2025-05-13,2025-05-16,3,39,2,1,2025-05,Tuesday,Low,Website,Chinese,1,0,Regular,CHECKED_OUT,,2484.0,7452.0,2100,0.0,955.2,735.5,11242.7,224.85,11017.85
661,511,8,108,Deluxe,2025-04-04,2025-04-23,2025-04-24,1,19,1,0,2025-04,Wednesday,Normal,Phone,Japanese,0,0,Regular,CHECKED_OUT,,2024.0,2024.0,0,0.0,202.4,155.85,2382.25,0.0,2382.25
662,512,12,202,Suite,2025-04-04,2025-04-09,2025-04-11,2,5,2,1,2025-04,Wednesday,Normal,Phone,Thai,1,1,Regular,CHECKED_OUT,,4200.0,8400.0,1400,0.0,980.0,754.6,11534.6,0.0,11534.6
663,513,3,103,Standard,2025-04-05,2025-04-10,2025-04-11,1,5,2,0,2025-04,Thursday,Normal,Phone,Russian,1,0,Regular,CHECKED_OUT,,1540.0,1540.0,700,0.0,224.0,172.48,2636.48,0.0,2636.48
664,514,9,109,Deluxe,2025-04-05,2025-04-08,2025-04-09,1,3,2,0,2025-04,Tuesday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
665,515,6,106,Standard,2025-04-05,2025-04-11,2025-04-12,1,6,1,0,2025-04,Friday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,0.0,1647.8
666,516,9,109,Deluxe,2025-04-05,2025-05-10,2025-05-11,1,35,2,0,2025-05,Saturday,Low,OTA,Thai,0,0,Regular,CANCELLED,2025-04-26,1821.6,1821.6,0,0.0,182.16,140.26,2144.02,321.6,1822.42
667,517,14,204,Family,2025-04-05,2025-05-23,2025-05-31,8,48,2,1,2025-05,Friday,Low,OTA,American,1,0,Regular,CHECKED_OUT,,2484.0,19872.0,5600,0.0,2547.2,1961.34,29980.54,4497.08,25483.46
668,518,1,101,Standard,2025-04-05,2025-05-11,2025-05-12,1,36,1,0,2025-05,Sunday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1159.2,1159.2,350,0.0,150.92,116.21,1776.33,266.45,1509.88
669,519,6,106,Standard,2025-04-05,2025-05-11,2025-05-13,2,36,2,0,2025-05,Sunday,Low,OTA,Japanese,0,0,Regular,CHECKED_OUT,,1159.2,2318.4,0,0.0,231.84,178.52,2728.76,409.31,2319.44
670,520,5,105,Standard,2025-04-05,2025-05-01,2025-05-02,1,26,2,0,2025-05,Thursday,Low,Website,Korean,0,0,Regular,CHECKED_OUT,,1260.0,1260.0,0,0.0,126.0,97.02,1483.02,29.66,1453.36
671,376,8,108,Deluxe,2025-04-05,2025-04-28,2025-05-02,4,23,2,1,2025-04,Monday,Normal,Phone,Russian,0,0,Regular,CHECKED_OUT,,2200.0,8800.0,0,0.0,880.0,677.6,10357.6,0.0,10357.6
672,521,13,203,Suite,2025-04-06,2025-05-25,2025-06-04,10,49,2,2,2025-05,Sunday,Low,Website,Australian,1,0,Regular,CANCELLED,2025-04-11,3477.6,34776.0,7000,0.0,4177.6,3216.75,49170.35,983.41,48186.94
673,522,6,106,Standard,2025-04-06,2025-05-21,2025-05-28,7,45,3,0,2025-05,Wednesday,Low,OTA,Korean,1,0,Regular,CHECKED_OUT,,1159.2,8114.4,7350,0.0,1546.44,1190.76,18201.6,2730.24,15471.36
674,523,7,107,Deluxe,2025-04-06,2025-04-25,2025-04-26,1,19,3,0,2025-04,Friday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,51.79,2537.61
675,266,13,203,Suite,2025-04-06,2025-05-08,2025-05-09,1,32,2,1,2025-05,Thursday,Low,OTA,Australian,1,0,Regular,CHECKED_OUT,,3477.6,3477.6,700,0.0,417.76,321.68,4917.04,737.56,4179.48
676,524,13,203,Suite,2025-04-06,2025-04-20,2025-04-24,4,14,2,0,2025-04,Sunday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,4200.0,16800.0,0,0.0,1680.0,1293.6,19773.6,2966.04,16807.56
677,525,9,109,Deluxe,2025-04-06,2025-05-14,2025-05-22,8,38,2,0,2025-05,Wednesday,Low,OTA,Chinese,0,0,Regular,CANCELLED,2025-04-24,1821.6,14572.8,0,0.0,1457.28,1122.11,17152.19,2572.83,14579.36
678,474,8,108,Deluxe,2025-04-07,2025-04-11,2025-04-12,1,4,2,0,2025-04,Friday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
679,526,14,204,Family,2025-04-07,2025-05-09,2025-05-10,1,32,3,0,2025-05,Friday,Low,OTA,Thai,1,0,Regular,NO_SHOW,,2484.0,2484.0,1050,0.0,353.4,272.12,4159.52,623.93,3535.59
680,41,7,107,Deluxe,2025-04-07,2025-04-11,2025-04-12,1,4,1,0,2025-04,Friday,Normal,Website,Singaporean,0,0,Regular,CHECKED_OUT,,2420.0,2420.0,0,0.0,242.0,186.34,2848.34,56.97,2791.37
681,527,1,101,Standard,2025-04-08,2025-04-13,2025-04-14,1,5,2,0,2025-04,Sunday,Normal,Phone,Chinese,1,0,Regular,CHECKED_OUT,,1540.0,1540.0,700,0.0,224.0,172.48,2636.48,0.0,2636.48
682,367,4,104,Standard,2025-04-08,2025-05-02,2025-05-05,3,24,1,0,2025-05,Friday,Low,OTA,Singaporean,1,0,Regular,CANCELLED,2025-05-02,1260.0,3780.0,1050,0.0,483.0,371.91,5684.91,852.74,4832.17
683,528,5,105,Standard,2025-04-08,2025-05-05,2025-05-12,7,27,2,0,2025-05,Monday,Low,OTA,German,1,0,Regular,CHECKED_OUT,,1260.0,8820.0,4900,0.0,1372.0,1056.44,16148.44,2422.27,13726.17
684,529,12,202,Suite,2025-04-09,2025-04-24,2025-04-28,4,15,1,0,2025-04,Thursday,Normal,OTA,Indian,1,1,Regular,CANCELLED,2025-04-15,4200.0,16800.0,1400,0.0,1820.0,1401.4,21421.4,3213.21,18208.19
685,530,3,103,Standard,2025-04-09,2025-04-24,2025-04-25,1,15,1,0,2025-04,Thursday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
